"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"E4TA7MSL","journalArticle","2021","Vahdanjoo, Mahdi; Nørremark, Michael; Sørensen, Claus G.","A System for Optimizing the Process of Straw Bale Retrieval","Sustainability","","2071-1050","10.3390/su13147722","","During a baling operation, the operator of the baler should decide when and where to drop the bales in the field to facilitate later retrieval of the bales for transport out of the field. Manually determining the time and place to drop a bale creates extra workload on the operator and may not result in the optimum drop location for the subsequent front loader and transport unit. Therefore, there is a need for a tool that can support operators during this decision process. The key objective of this study is to find the optimal traversal sequence of fieldwork tracks to be followed by the baler and bale retriever to minimize the non-working driving distance in the field. Two optimization processes are considered for this problem. Firstly, finding the optimal sequence of fieldwork tracks considering the constraints of the problem such as the capacity of the baler and the straw yield map of the field. Secondly, finding the optimal location and number of bales to drop in the field. A simulation model is developed to calculate all the non-productive traversal distances by baler and bale retrieval in the field. In a case study, the collected positional and temporal data from the baling process related to a sample field were considered. The output of the simulation model was compared with the conventional method applied by the operators. The results show that application of the proposed method can increase efficiency by 12.9% in comparison with the conventional method with edited data where the random movements (due to re-baling, turns in the middle of the swath, reversing, etc.) were removed from the data set.","2021","2024-04-22 19:38:08","2024-04-22 19:38:08","","","","14","13","","","","","","","","","","","","","","","","","","","","","optimization; logistics; decision support; route planning; precision agriculture; baling system; efficiency; straw collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LGP38MZD","journalArticle","2021","Torkayesh, Ali E.; Vandchali, Hadi R.; Tirkolaee, Erfan B.","Multi-Objective Optimization for Healthcare Waste Management Network Design with Sustainability Perspective","Sustainability","","2071-1050","10.3390/su13158279","","Healthcare Waste Management (HWM) is considered as one of the important urban decision-making problems due to its potential environmental, economic, and social risks and damages. The network of the HWM system involves important decisions such as facility locating, inventory management, and transportation management. Moreover, with growing concerns towards sustainable development objectives, HWM systems should address its environmental and social aspects as well as its economic and technical characteristics. In this regard, this paper formulates a novel multi-objective optimization model to empower companies in making optimized decisions considering the economic, environmental, and social aspects. Within the proposed model, the first objective function aims to minimize the transportation costs, processing costs, and establishment costs. The second objective function aims to minimize environmental risks and emissions related to the transportation of waste between facilities. The third objective function aims to maximize job creation opportunities. Formulating these three functions, an Improved Multi-Choice Goal Programing (IMCGP) approach is proposed to solve the multi-objective optimization model, which is then compared with the Goal Attainment Method (GAM). Finally, to show the applicability and feasibility of the proposed model, an illustrative example of healthcare waste management is analyzed, and the results are discussed.","2021","2024-04-22 19:38:08","2024-04-22 19:38:08","","","","15","13","","","","","","","","","","","","","","","","","","","","","sustainability; multi-objective optimization; healthcare waste management; multi-choice goal programming; waste network design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9NDZS47","journalArticle","2019","Sarkar, Biswajit; Tayyab, Muhammad; Choi, Seok-Beom","Product Channeling in an O2O Supply Chain Management as Power Transmission in Electric Power Distribution Systems","Mathematics","","2227-7390","10.3390/math7010004","","With the aim of delivering goods and services to customers, optimal delivery channel selection is a significant part of supply chain management. Several heuristics have been developed to solve the variants of distribution center allocation and vehicle routing problems. In reality, small-scale suppliers cannot afford research and development departments to optimize their distribution networks. In this context, this research work develops a model for an online to offline (O2O) supply chain management network of a small-scale household electric components manufacturer for delivering goods to its distribution centers and retailers. Retailers are acquired by the company through investment in the O2O channel of e-commerce. Electric power transmission and distribution is considered as representative of the product distribution network. A model is developed using a combination of the supply chain management technique and power transmission terminologies. The constrained linear programming model is solved through the linear programming tool of the LINGO optimization software and the global optimum results for the proposed quantity allocation problem are achieved. A numerical experiment is provided to illustrate the practical applicability of the model and the optimal results are analyzed for model robustness.","2019","2024-04-22 19:38:24","2024-04-22 19:38:24","","","","1","7","","","","","","","","","","","","","","","","","","","","","e-commerce; supply chain management; customer acquisition cost; electric power distribution; O2O channel; transshipments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QR9WQI9Q","journalArticle","2019","Thongkham, Malichan; Kaewman, Sasitorn","Methodology to Solve the Combination of the Generalized Assignment Problem and the Vehicle Routing Problem: A Case Study in Drug and Medical Instrument Sales and Service","Administrative Sciences","","2076-3387","10.3390/admsci9010003","","This article presents algorithms for solving a special case of the vehicle routing problem (VRP). We define our proposed problem of a special VRP case as a combination of two hard problems: the generalized assignment and the vehicle routing problem. The different evolution (DE) algorithm is used to solve the problem. The recombination process of the original DE is modified by adding two more sets of vectors—best vector and random vector—and using two other sets—target vector and trial vector. The linear probability formula is proposed to potentially use one out of the four sets of vectors. This is called the modified DE (MDE) algorithm. Two local searches are integrated into the MDE algorithm: exchange and insert. These procedures create a DE and MDE that use (1) no local search techniques, (2) two local search techniques, (3) only the exchange procedure, and (4) only the insert procedure. This generates four DE algorithms and four MDE algorithms. The proposed methods are tested with 15 tested instances and one case study. The current procedure is compared with all proposed heuristics. The computational result shows that, in the case study, the best DE algorithm (DE-4) has a 1.6% better solution than that of the current practice, whereas the MDE algorithm is 8.2% better. The MDE algorithm that uses the same local search as the DE algorithms generates a maximum 5.814% better solution than that of the DE algorithms.","2019","2024-04-22 19:38:25","2024-04-22 19:38:25","","","","1","9","","","","","","","","","","","","","","","","","","","","","local search; vehicle routing problem; insertion; assignment problem; differential evolution algorithm; drug and medical instrument sales and service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLF2GJQJ","journalArticle","2019","Cabreira, Tauã M.; Brisolara, Lisane B.; Ferreira Jr., Paulo R.","Survey on Coverage Path Planning with Unmanned Aerial Vehicles","Drones","","2504-446X","10.3390/drones3010004","","Coverage path planning consists of finding the route which covers every point of a certain area of interest. In recent times, Unmanned Aerial Vehicles (UAVs) have been employed in several application domains involving terrain coverage, such as surveillance, smart farming, photogrammetry, disaster management, civil security, and wildfire tracking, among others. This paper aims to explore and analyze the existing studies in the literature related to the different approaches employed in coverage path planning problems, especially those using UAVs. We address simple geometric flight patterns and more complex grid-based solutions considering full and partial information about the area of interest. The surveyed coverage approaches are classified according to a classical taxonomy, such as no decomposition, exact cellular decomposition, and approximate cellular decomposition. This review also contemplates different shapes of the area of interest, such as rectangular, concave and convex polygons. The performance metrics usually applied to evaluate the success of the coverage missions are also presented.","2019","2024-04-22 19:38:25","2024-04-22 19:38:25","","","","1","3","","","","","","","","","","","","","","","","","","","","","coverage path planning; approximate cellular decomposition; exact cellular decomposition; terrain coverage; unmanned aerial vehicles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2EFUW3HZ","journalArticle","2019","Sun, Yan; Liang, Xia; Li, Xinya; Zhang, Chen","A Fuzzy Programming Method for Modeling Demand Uncertainty in the Capacitated Road–Rail Multimodal Routing Problem with Time Windows","Symmetry","","2073-8994","10.3390/sym11010091","","Demand uncertainty is an important issue that influences the strategic, tactical, and operational-level decision making in the transportation/logistics/supply chain planning. In this study, we explore the effect of demand uncertainty on the operational-level freight routing problem in the capacitated multimodal transportation network that consists of schedule-based rail transportation and time-flexible road transportation. Considering the imprecise characteristic of the demand, we adopt fuzzy set theory to model its uncertainty and use trapezoidal fuzzy numbers to represent the fuzzy demands. We set multiple transportation orders as the optimization object and employ soft time windows to reflect the customer requirement on on-time transportation. Under the above situation, we establish a fuzzy mixed integer nonlinear programming (FMINLP) model to formulate the capacitated road–rail multimodal routing problem with demand uncertainty and time windows. We first use the fuzzy expected value model and credibility measure based fuzzy chance-constrained programming to realize the defuzziness of the model and then adopt linearization technique to reformulate the crisp model to finally generate an equivalent mixed integer linear programming (MILP) model that can be solved by standard mathematical programming software. Finally, a numerical case is presented to demonstrate the feasibility of the proposed method. Sensitivity analysis and fuzzy simulation are combined to quantify the effect of demand uncertainty on the routing problem and also reveal some helpful insights and managerial implications.","2019","2024-04-22 19:38:25","2024-04-22 19:38:25","","","","1","11","","","","","","","","","","","","","","","","","","","","","demand uncertainty; routing problem; time windows; fuzzy chance constraint; fuzzy programming; nonlinear programming; road–rail multimodal transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JEZ4TPXI","journalArticle","2019","Srivarapongse, Tassin; Pijitbanjong, Phajongjit","Solving a Special Case of the Generalized Assignment Problem Using the Modified Differential Evolution Algorithms: A Case Study in Sugarcane Harvesting","Journal of Open Innovation: Technology, Market, and Complexity","","2199-8531","10.3390/joitmc5010005","","We proposed and created a methodology to solve a real-world problem, which is a special case of the generalized assignment problem. The problem consists of assigning drivers to harvesters, which will then be assigned to harvest sugarcane in order to maximize daily profit. A set of drivers have various levels of experience. Therefore, a different capability to harvest sugarcane leads to a range of daily wages. Each harvester has different operating years and engine size, which affects its fuel consumption rate and capacity to harvest sugarcane, respectively. Assigning a worker to a harvester can improve the fuel consumption and efficiency of the harvester. We developed a mathematical model to reflect this problem and to solve it to find the maximum outcome using Lingo v.11 commercial optimization software. Since Lingo v.11 is limited to solving only small-size test instances, for medium to large test instances, four modified differential evolution (MDE) algorithms were used to solve the problem: MDE-1, MDE-2, MDE-3, and MDE-4. MDE-2 was found to be the best proposed heuristics because it has intensification and diversification ability. MDE has been tested with the case study. We tried to increase the daily profit by implementing three strategies: (1) change all harvesters that are more than five years old, (2) train drivers to reach maximum capacity, and (3) a combination of 1 and 2. Each strategy has a different investment. The breakeven point (number of days) to return the investment was calculated from the increase of daily profit. The computational results show that strategy 2 is the best because it has the quickest rate of investment return rate. However, this strategy has a disadvantage, since it is possible that drivers may leave the company if they have been highly trained. Moreover, strategy 1 has an acceptable break-even point at 392 days.","2019","2024-04-22 19:38:25","2024-04-22 19:38:25","","","","1","5","","","","","","","","","","","","","","","","","","","","","modified differential evolution algorithm; assignment problem; generalized assignment problem; sugarcane","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBLIIE5E","journalArticle","2019","Kim, Minhee; Chae, Junjae","Monarch Butterfly Optimization for Facility Layout Design Based on a Single Loop Material Handling Path","Mathematics","","2227-7390","10.3390/math7020154","","Facility layout problems (FLPs) are concerned with the non-overlapping arrangement of facilities. The objective of many FLP-based studies is to minimize the total material handling cost between facilities, which are considered as rectangular blocks of given space. However, it is important to integrate a layout design associated with continual material flow when the system uses circulating material handling equipment. The present study proposes approaches to solve the layout design and shortest single loop material handling path. Monarch butterfly optimization (MBO), a recently-announced meta-heuristic algorithm, is applied to determine the layout configuration. A loop construction method is proposed to construct a single loop material handling path for the given layout in every MBO iteration. A slicing tree structure (STS) is used to represent the layout configuration in solution form. A total of 11 instances are tested to evaluate the algorithm’s performance. The proposed approach generates solutions as intended within a reasonable amount of time.","2019","2024-04-22 19:38:26","2024-04-22 19:38:26","","","","2","7","","","","","","","","","","","","","","","","","","","","","facility layout design; integrated design; material handling path; monarch butterfly optimization; single loop; slicing tree structure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DXQTGRL","journalArticle","2019","Chokanat, Peerawat; Pitakaso, Rapeepan; Sethanan, Kanchana","Methodology to Solve a Special Case of the Vehicle Routing Problem: A Case Study in the Raw Milk Transportation System","AgriEngineering","","2624-7402","10.3390/agriengineering1010006","","This research aims to solve the problem of the raw milk collection and transportation system which can be interpreted as a special case of the vehicle routing problem. In the proposed problem, the factory will send the trucks, multiple fleets composed of several compartments, to collect the raw milk from the raw milk farms. The objective of this research is to minimize the total transportation cost and the trucks’ and tanks’ cleaning costs. The transportation cost directly depends on the fuel usage. The fuel usage occurs during the transportation of the milk and during the waiting times when it arrives at the factory and cannot transfer the raw milk into the production tank. We develop the modified differential evolution algorithm (MDE) to solve the proposed problem. The original process of the Differential Evolution algorithm (DE) has been modified in two folds which are as follows: (1) In the recombination process, the 2nd order of trial vectors has been generated using 3 different strategies and compared with the 1st order trial vector; the better from the 1st and the 2nd order of trial vectors will move to the selection process. (2) The probability function has been used to select the new target vector from one of two sources which are the trial vector and the current target vector so that the worse solution can be accepted in order to increase the diversity of the original DE. The computational result shows that the modified DE (MDE) outperforms the original DE in finding a better solution.","2019","2024-04-22 19:38:26","2024-04-22 19:38:26","","75-93","","1","1","","","","","","","","","","","","","","","","","","","","","vehicle routing problem; simulated annealing; assignment problem; differential evolution algorithm; raw milk transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NQFNPLQQ","journalArticle","2019","Qin, Gaoyuan; Tao, Fengming; Li, Lixia","A Vehicle Routing Optimization Problem for Cold Chain Logistics Considering Customer Satisfaction and Carbon Emissions","International Journal of Environmental Research and Public Health","","1660-4601","10.3390/ijerph16040576","","Under fierce market competition and the demand for low-carbon economy, cold chain logistics companies have to pay attention to customer satisfaction and carbon emissions for better development. In order to simultaneously consider cost, customer satisfaction, and carbon emissions in the cold chain logistics path optimization problem, based on the idea of cost–benefit, this paper proposes a comprehensive cold chain vehicle routing problem optimization model with the objective function of minimizing the cost of unit satisfied customer. For customer satisfaction, this paper uses the punctuality of delivery as the evaluation standard. For carbon emissions, this paper introduces the carbon trading mechanism to calculate carbon emissions costs. An actual case data is used with a cycle evolutionary genetic algorithm to carry out computational experiments in the model. First, the effectiveness of the algorithm and model were verified by a numerical comparison experiment. The optimization results of the model show that increasing the total cost by a small amount can greatly improve average customer satisfaction, thereby obtaining a highly cost-effective solution. Second, the impact of carbon price on total costs, carbon emissions, and average customer satisfaction have also been numerically analyzed. The experimental results show that as carbon price increases, there are two opposite trends in total costs, depending on whether carbon quota is sufficient. Increasing carbon price within a certain range can effectively reduce carbon emissions, but at the same time it will reduce average customer satisfaction to a certain extent; there is a trade-off between carbon emissions and customer satisfaction. This model enriches the optimization research of cold chain logistics distribution, and the study results complement the impact research of carbon price on carbon emissions and customer satisfaction. Finally, some practical managerial implications for enterprises and government are offered.","2019","2024-04-22 19:38:26","2024-04-22 19:38:26","","","","4","16","","","","","","","","","","","","","","","","","","","","","vehicle routing problem; customer satisfaction; carbon emissions; carbon trading; cold chain logistics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69QV2KKU","journalArticle","2019","Belhaiza, Slim","A Hybrid Adaptive Large Neighborhood Heuristic for a Real-Life Dial-a-Ride Problem","Algorithms","","1999-4893","10.3390/a12020039","","The transportation of elderly and impaired people is commonly solved as a Dial-A-Ride Problem (DARP). The DARP aims to design pick-up and delivery vehicle routing schedules. Its main objective is to accommodate as many users as possible with a minimum operation cost. It adds realistic precedence and transit time constraints on the pairing of vehicles and customers. This paper tackles the DARP with time windows (DARPTW) from a new and innovative angle as it combines hybridization techniques with an adaptive large neighborhood search heuristic algorithm. The main objective is to improve the overall real-life performance of vehicle routing operations. Real-life data are refined and fed to a hybrid adaptive large neighborhood search (Hybrid-ALNS) algorithm which provides a near-optimal routing solution. The computational results on real-life instances, in the Canadian city of Vancouver and its region, and DARPTW benchmark instances show the potential improvements achieved by the proposed heuristic and its adaptability.","2019","2024-04-22 19:38:26","2024-04-22 19:38:26","","","","2","12","","","","","","","","","","","","","","","","","","","","","genetic algorithms; adaptive large neighborhood search; time windows; Dial-A-Ride problem; impaired and elderly transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWSPSACH","journalArticle","2019","Zhao, Mengting; Lu, Yuwei","A Heuristic Approach for a Real-World Electric Vehicle Routing Problem","Algorithms","","1999-4893","10.3390/a12020045","","To develop a non-polluting and sustainable city, urban administrators encourage logistics companies to use electric vehicles instead of conventional (i.e., fuel-based) vehicles for transportation services. However, electric energy-based limitations pose a new challenge in designing reasonable visiting routes that are essential for the daily operations of companies. Therefore, this paper investigates a real-world electric vehicle routing problem (VRP) raised by a logistics company. The problem combines the features of the capacitated VRP, the VRP with time windows, the heterogeneous fleet VRP, the multi-trip VRP, and the electric VRP with charging stations. To solve such a complicated problem, a heuristic approach based on the adaptive large neighborhood search (ALNS) and integer programming is proposed in this paper. Specifically, a charging station adjustment heuristic and a departure time adjustment heuristic are devised to decrease the total operational cost. Furthermore, the best solution obtained by the ALNS is improved by integer programming. Twenty instances generated from real-world data were used to validate the effectiveness of the proposed algorithm. The results demonstrate that using our algorithm can save 7.52% of operational cost.","2019","2024-04-22 19:38:26","2024-04-22 19:38:26","","","","2","12","","","","","","","","","","","","","","","","","","","","","metaheuristics; electric vehicles; routing; adaptive large neighborhood search; transport optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQB3CUK2","journalArticle","2022","Gao, Jia; Zheng, Xiaojun; Gao, Feng; Tong, Xiaoying; Han, Qiaomei","Heterogeneous Multitype Fleet Green Vehicle Path Planning of Automated Guided Vehicle with Time Windows in Flexible Manufacturing System","Machines","","2075-1702","10.3390/machines10030197","","In this study, we present and discuss a variant of the classical vehicle routing problem (VRP), namely the heterogeneous multitype fleet green automated guided vehicle (AGV) routing problem with time windows (HFGVRPTW) applied in the workshops of flexible manufacturing systems (FMS). Specifically, based on the analysis of AGV body structure and motion state, transport distance and energy consumption are selected as two optimization objectives. According to the characteristics and application context of the problem, this paper designs a hybrid genetic algorithm with large neighborhood search (GA-LNS) considering the farthest insertion heuristic. GA-LNS is improved by increasing the local search ability of genetic algorithm to enhance the solution optimal quality. Extensive computational experiments which are generated from Solomon’s benchmark instances and a real case of FMS are designed to evaluate and demonstrate the efficiency and effectiveness of the proposed model and algorithm. The experimental results reveal that compared with using the traditional homogeneous fleet, the heterogeneous multitype AGV fleet transportation mode has a huge energy-saving potential in workshop intralogistics.","2022","2024-04-22 19:38:42","2024-04-22 19:38:42","","","","3","10","","","","","","","","","","","","","","","","","","","","","vehicle routing problem; hybrid genetic algorithm; energy consumption; time windows; AGV; heterogeneous multitype fleet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5W82U4ZJ","journalArticle","2022","Ngo, Tung S.; Jaafar, Jafreezal; Aziz, Izzatdin A.; Aftab, Muhammad U.; Nguyen, Hoang G.; Bui, Ngoc A.","Metaheuristic Algorithms Based on Compromise Programming for the Multi-Objective Urban Shipment Problem","Entropy","","1099-4300","10.3390/e24030388","","The Vehicle Routing Problem (VRP) and its variants are found in many fields, especially logistics. In this study, we introduced an adaptive method to a complex VRP. It combines multi-objective optimization and several forms of VRPs with practical requirements for an urban shipment system. The optimizer needs to consider terrain and traffic conditions. The proposed model also considers customers’ expectations and shipper considerations as goals, and a common goal such as transportation cost. We offered compromise programming to approach the multi-objective problem by decomposing the original multi-objective problem into a minimized distance-based problem. We designed a hybrid version of the genetic algorithm with the local search algorithm to solve the proposed problem. We evaluated the effectiveness of the proposed algorithm with the Tabu Search algorithm and the original genetic algorithm on the tested dataset. The results show that our method is an effective decision-making tool for the multi-objective VRP and an effective solver for the new variation of VRP.","2022","2024-04-22 19:38:43","2024-04-22 19:38:43","","","","3","24","","","","","","","","","","","","","","","","","","","","","VRP; Tabu search; metaheuristics; combinatorial optimization; compromise programming; genetic algorithm; local search; multi objective optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RN8NTHV2","journalArticle","2022","Sánchez, Danny G.; Tabares, Alejandra; Faria, Lucas T.; Rivera, Juan C.; Franco, John F.","A Clustering Approach for the Optimal Siting of Recharging Stations in the Electric Vehicle Routing Problem with Time Windows","Energies","","1996-1073","10.3390/en15072372","","Transportation has been incorporating electric vehicles (EVs) progressively. EVs do not produce air or noise pollution, and they have high energy efficiency and low maintenance costs. In this context, the development of efficient techniques to overcome the vehicle routing problem becomes crucial with the proliferation of EVs. The vehicle routing problem concerns the freight capacity and battery autonomy limitations in different delivery-service scenarios, and the challenge of best locating recharging stations. This work proposes a mixed-integer linear programming model to solve the electric location routing problem with time windows (E-LRPTW) considering the state of charge, freight and battery capacities, and customer time windows in the decision model. A clustering strategy based on the k-means algorithm is proposed to divide the set of vertices (EVs) into small areas and define potential sites for recharging stations, while reducing the number of binary variables. The proposed model for E-LRPTW was implemented in Python and solved using mathematical modeling language AMPL together with CPLEX. Performed tests on instances with 5 and 10 clients showed a large reduction in the time required to find the solution (by about 60 times in one instance). It is concluded that the strategy of dividing customers by sectors has the potential to be applied and generate solutions for larger geographical areas and numbers of recharging stations, and determine recharging station locations as part of planning decisions in more realistic scenarios.","2022","2024-04-22 19:38:43","2024-04-22 19:38:43","","","","7","15","","","","","","","","","","","","","","","","","","","","","vehicle routing; electric vehicles; mixed-integer linear programming; charging stations; k-means algorithm; location routing problem with time windows","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKWK8E2X","journalArticle","2022","Han, Xiao; Lai, Yanliang; Wu, Huarui","A Path Optimization Algorithm for Multiple Unmanned Tractors in Peach Orchard Management","Agronomy","","2073-4395","10.3390/agronomy12040856","","In order to improve the management efficiency of peach orchards, this paper considers the cooperative operation scheme of multiple unmanned tractors. According to the actual situation, this paper constructs the path planning model of multiple unmanned tractors in a standard peach orchard, designs the objective function to optimize the total turning time and total operating time according to the tractor driving parameters, and solves it by improving the differential evolution algorithm. Aiming at the premature convergence problem, the permutation matrix is introduced to represent the driving paths of multiple unmanned tractors. Then, the dynamic parameters are adopted to make the parameters change with the number of iterations, and the elite selection strategy is used to eliminate the redundant feasible solutions. An Adaptive Elite Differential Evolution (AEDE) algorithm suitable for multi-tractor path optimization is proposed. The results show that, compared with the traditional Differential Evolution algorithm (Differential Evolution, DE), the total turning time and total operating time in the rectangular peach orchard optimized by AEDE are reduced by 3.34% and 0.87%, respectively. Compared with the block operation, the total turning time and total operating time of the AEDE-optimized rectangular peach orchard operation path were reduced by 37.37% and 9.47%, respectively. Experiments show that AEDE, which optimizes the operating path of multi-tractors in standard peach orchards, is able to improve the efficiency and reduce the operating time.","2022","2024-04-22 19:38:43","2024-04-22 19:38:43","","","","4","12","","","","","","","","","","","","","","","","","","","","","path optimization; differential evolution algorithm; adaptive parameters; elite selection; multi-tractor; standard peach orchard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HGBJSVGG","journalArticle","2022","Cui, Yujuan; Dong, Wenhan; Hu, Duoxiu; Liu, Haibo","The Application of Improved Harmony Search Algorithm to Multi-UAV Task Assignment","Electronics","","2079-9292","10.3390/electronics11081171","","In this work, aiming at the problem of cooperative task assignment for multiple unmanned aerial vehicles (UAVs) in actual combat, battlefield tasks are divided into reconnaissance tasks, strike tasks and evaluation tasks, and a cooperative task-assignment model for multiple UAVs is built. Meanwhile, heterogeneous UAV-load constraints and mission-cost constraints are introduced, the UAVs and their constraints are analyzed and the mathematical model is established. The exploration performance and convergence performance of the harmony search algorithm are analyzed theoretically, and the more general formulas of exploration performance and convergence performance are proved. Based on theoretical analysis, an algorithm called opposition-based learning parameter-adjusting harmony search is proposed. Using the algorithm to test the functions of different properties, the value range of key control parameters of the algorithm is given. Finally, four algorithms are used to simulate and solve the assignment problem, which verifies the effectiveness of the task-assignment model and the excellence of the designed algorithm. Simulation results show that while ensuring proper assignment, the proposed algorithm is very effective for the multi-objective optimization of heterogeneous UAV-cooperation mission planning with multiple constraints.","2022","2024-04-22 19:38:43","2024-04-22 19:38:43","","","","8","11","","","","","","","","","","","","","","","","","","","","","multi-objective optimization; cooperative task assignment; harmony search algorithm; multiple UAVs; opposite-based learning; parameter adjustment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L69V8S99","journalArticle","2022","Olsen, Nils; Kliewer, Natalia","Location Planning of Charging Stations for Electric Buses in Public Transport Considering Vehicle Scheduling: A Variable Neighborhood Search Based Approach","Applied Sciences","","2076-3417","10.3390/app12083855","","Many public transport companies have recently launched projects testing the operation of electric buses. Progressively, traditional combustion engine buses are being replaced by electric buses. In such cases, some stops on bus lines are equipped with charging technology. Combustion engine buses can operate for an entire day without having to refuel. By contrast, electric buses have considerably shorter ranges and need to recharge their batteries throughout a day. For cost-efficient use of electric buses, charging stations must be located within the road network so that required deadhead trips are as short as possible, but attention must also be paid to construction costs. In contrast to vehicle scheduling, which is a more short-term planning task of public transport companies, location planning of charging stations is a long-term planning problem and requires a simultaneous solving of both optimization problems. Specifically, location planning and vehicle scheduling have to be considered simultaneously in order to open up optimization potentials by comparison to sequential planning, since locations of charging stations directly influence the resulting vehicle rotations. To this purpose, we present a novel solution method for the simultaneous optimization of location planning of charging stations and vehicle scheduling for electric buses in public transport, using variable neighborhood search. By a computational study using real-world public transport data, we show that a simultaneous consideration of both problems is necessary because sequential planning generally leads to either infeasible vehicle rotations or to significant increases in costs. This is especially relevant for public transport companies that start operating electric bus fleets.","2022","2024-04-22 19:38:43","2024-04-22 19:38:43","","","","8","12","","","","","","","","","","","","","","","","","","","","","vehicle scheduling; charging stations; electric buses; location planning; partial charging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JETDUCG7","journalArticle","2022","Du, Lijing; Li, Xiaohuan; Gan, Yuan; Leng, Kaijun","Optimal Model and Algorithm of Medical Materials Delivery Drone Routing Problem under Major Public Health Emergencies","Sustainability","","2071-1050","10.3390/su14084651","","To reduce distribution risk and improve the efficiency of medical materials delivery under major public health emergencies, this paper introduces a drone routing problem with time windows. A mixed-integer programming model is formulated considering contactless delivery, total travel time, and customer service time windows. Utilizing Dantzig–Wolfe decomposition, the proposed optimization model is converted into a path-based master problem and a pricing subproblem based on an elementary shortest path problem with resource constraints. We embed the pulse algorithm into a column generation framework to solve the proposed model. The effectiveness of the model and algorithm is verified by addressing different scales of Solomon datasets. A case study on COVID-19 illustrates the application of the proposed model and algorithm in practice. We also perform a sensitivity analysis on the drone capacity that may affect the total distribution time. The experimental results enrich the research related to vehicle routing problem models and algorithms under major public health emergencies and provide optimized relief distribution solutions for decision-makers of emergency logistics.","2022","2024-04-22 19:38:43","2024-04-22 19:38:43","","","","8","14","","","","","","","","","","","","","","","","","","","","","drone routing problem; major public health emergencies; medical materials delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
