"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IMZIB7RJ","journalArticle","2014","Wang, Z; Liang, W; Hu, X","A metaheuristic based on a pool of routes for the vehicle routing problem with multiple trips and time windows","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/24502052","[This paper studies the vehicle routing problem with multiple trips and time windows, in which vehicles are allowed to perform multiple trips during a scheduling period and each customer must be served within a given time interval. The problem is of particular importance for planning fleets of hired vehicles in common practices, such as e-grocery distributions, but this problem has received little attention in the literature. As a result of the multi-layered structure characteristic of the problem solution, we propose a pool-based metaheuristic in which various routes are first constructed to fill a pool, following which some of the routes are selected and combined to form vehicle working schedules. Finally, we conduct a series of experiments over a set of benchmark instances to evaluate and demonstrate the effectiveness of the proposed metaheuristic.]","2014","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","37-48","","1","65","","","","","","","","","","","","","JSTOR","","","","Publisher: [Operational Research Society, Palgrave Macmillan Journals]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KH858STF","journalArticle","2011","Mu, Q; Fu, Z; Lysgaard, J; Eglese, R","Disruption management of the vehicle routing problem with vehicle breakdown","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/41059132","[This paper introduces a new class of problem, the disrupted vehicle routing problem (VRP), which deals with the disruptions that occur at the execution stage of a VRP plan. The paper then focuses on one type of such problem, in which a vehicle breaks down during the delivery and a new routing solution needs to be quickly generated to minimise the costs. Two Tabu Search algorithms are developed to solve the problem and are assessed in relation to an exact algorithm. A set of test problems has been generated and computational results from experiments using the heuristic algorithms are presented.]","2011","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","742-749","","4","62","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BGZIZZXG","journalArticle","2008","Bräysy, Olli; Dullaert, Wout; Hasle, Geir; Mester, David; Gendreau, Michel","An Effective Multirestart Deterministic Annealing Metaheuristic for the Fleet Size and Mix Vehicle-Routing Problem with Time Windows","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25769409","[This paper presents a new deterministic annealing metaheuristic for the fleet size and mix vehicle-routing problem with time windows. The objective is to service, at minimal total cost, a set of customers within their time windows by a heterogeneous capacitated vehicle fleet. First, we motivate and define the problem. We then give a mathematical formulation of the most studied variant in the literature in the form of a mixed-integer linear program. We also suggest an industrially relevant, alternative definition that leads to a linear mixed-integer formulation. The suggested metaheuristic solution method solves both problem variants and comprises three phases. In Phase 1, high-quality initial solutions are generated by means of a savings-based heuristic that combines diversification strategies with learning mechanisms. In Phase 2, an attempt is made to reduce the number of routes in the initial solution with a new local search procedure. In Phase 3, the solution from Phase 2 is further improved by a set of four local search operators that are embedded in a deterministic annealing framework to guide the improvement process. Some new implementation strategies are also suggested for efficient time window feasibility checks. Extensive computational experiments on the 168 benchmark instances have shown that the suggested method outperforms the previously published results and found 167 best-known solutions. Experimental results are also given for the new problem variant.]","2008","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","371-386","","3","42","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YN6CR7UF","journalArticle","2010","Baldacci, R; Bartolini, E; Laporte, G","Some applications of the generalized vehicle routing problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/40608299","[The Generalized Vehicle Routing Problem (GVRP) is an extension of the classical Vehicle Routing Problem (VRP) in which the vertex set is partitioned into clusters and vehicles must visit exactly one (or at least one) vertex per cluster. The GVRP provides a useful modelling framework for a wide variety of applications. The purpose of this paper is to provide such examples of applications and models. These include the Travelling Salesman with Profits, several VRP extensions, the Windy Routing Problem, and the design of tandem configurations for automated guided vehicles.]","2010","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","1072-1077","","7","61","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSAPNHV2","journalArticle","2010","Gajpal, Y; Abad, P","Saving-based algorithms for vehicle routing problem with simultaneous pickup and delivery","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/40802326","[The vehicle routing problem (VRP) with simultaneous pickup and delivery (VRPSPD) is an extension of the classical capacitated VRP (CVRP). In this paper, we present the saving heuristic and the parallel saving heuristic for VRPSPD. Checking the feasibility of a route in VRPSPD is difficult because of the fluctuating load on the route. In the saving heuristic, a new route is created by merging the two existing routes. We use a cumulative net-pickup approach for checking the feasibility when two existing routes are merged. The numerical results show that the performance of the proposed heuristics is qualitatively better than the existing insertion-based heuristics.]","2010","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","1498-1509","","10","61","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDSDKKLF","journalArticle","2013","Harwood, K; Mumford, C; Eglese, R","Investigating the use of metaheuristics for solving single vehicle routing problems with time-varying traversal costs","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/23355370","[Metaheuristic algorithms, such as simulated annealing and tabu search, are popular solution techniques for vehicle routing problems (VRPs). These approaches rely on iterative improvements to a starting solution, involving slight alterations to the routes (ie, neighbourhood moves), moving a node to a different part of a solution, swapping nodes or inverting sections of a tour, for example. When working with standard VRPs, where the costs of the arcs do not vary with advancing time, evaluating changes to the total cost following a neighbourhood move is a simple process: simply subtract the cost of the links removed from the solution and add the costs for the new links. When a time-varying aspect (eg, congestion) is included in the costs, these calculations become estimations rather than exact values. This paper focuses on a single vehicle routing problem, similar to the Travelling Salesman Problem, and investigates the potential for using estimation methods on simple models with time-variant costs, mimicking the effects of road congestion.]","2013","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","34-47","","1","64","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XF9WRHLV","journalArticle","2018","Aringhieri, Roberto; Bruglieri, Maurizio; Malucelli, Federico; Nonato, Maddalena","A Special Vehicle Routing Problem Arising in the Optimization of Waste Disposal","Transportation Science","","00411655, 15265447","","https://www.jstor.org/stable/48747896","[We address a particular pickup and delivery vehicle routing problem arising in the collection and disposal of bulky recyclable waste. Containers of different types, used to collect different waste materials, once full, must be picked up to be emptied at suitable disposal plants and replaced by empty containers alike. All requests must be served, and routes are subject to a maximum duration constraint. Minimizing the number of vehicles is the main objective, while minimizing the total route duration is a secondary objective. The problem belongs to the class of rollon–rolloff vehicle routing problems (RR-VRPs), though some characteristics of the case study, such as the free circulation of containers and the limited availability of spare containers, allow us to exploit them in the solution approach. We formalize the problem as a special vehicle routing problem on a bipartite graph, we analyze its structure, and we compare it to similar problems emphasizing the impact of limited spare containers. Moreover, we propose a neighborhood-based metaheuristic that alternatively switches from one objective to the other along the search path and periodically destroys and rebuilds parts of the solution. The main algorithm components are experimentally evaluated on real and realistic instances, the largest of which fail to be solved by a mixed-integer linear programming solver. We are increasingly competitive with the solver as the instance size increases, especially regarding fleet size. In addition, the algorithm is applied to the benchmark instances for the RR-VRP.]","2018","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","277-299","","2","52","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQXZVUG8","journalArticle","2008","Tarantilis, C. D.; Zachariadis, E. E.; Kiranoudis, C. T.","A Guided Tabu Search for the Heterogeneous Vehicle Routeing Problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/20202252","[The aim of this paper is to present a new algorithmic methodology for the heterogeneous fixed fleet vehicle routeing problem (HFFVRP). HFFVRP consists of determining the minimum cost routes for a fleet of vehicles in order to satisfy the demand of the customer population. The fleet composition is fixed and consists of various types of vehicles that differ with respect to their maximum carrying load and variable cost per distance unit. Our proposed algorithm called guided tabu search (GTS) is based on tabu search controlled by a continuous guiding mechanism that modifies the objective function of the problem. The role of this guiding strategy is to diversify the conducted search and help it overcome local optima encountered. The GTS method was applied successfully on HFFVRP benchmark problems producing best-known and new best-known solutions in short computational times.]","2008","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","1659-1699","","12","59","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKM6Z7Q5","journalArticle","2005","Bräysy, Olli; Gendreau, Michel","Vehicle Routing Problem with Time Windows, Part II: Metaheuristics","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25769234","[This paper surveys the research on the metaheuristics for the Vehicle Routing Problem with Time Windows (VRPTW). The VRPTW can be described as the problem of designing least cost routes from one depot to a set of geographically scattered points. The routes must be designed in such a way that each point is visited only once by exactly one vehicle within a given time interval; all routes start and end at the depot, and the total demands of all points on one particular route must not exceed the capacity of the vehicle. Metaheuristics are general solution procedures that explore the solution space to identify good solutions and often embed some of the standard route construction and improvement heuristics described in the first part of this article. In addition to describing basic features of each method, experimental results for Solomon's benchmark test problems are presented and analyzed.]","2005","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","119-139","","1","39","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L3RZX2ST","journalArticle","2014","Coelho, Leandro C.; Cordeau, Jean-François; Laporte, Gilbert","Thirty Years of Inventory Routing","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/43666993","The inventory-routing problem (IRP) dates back 30 years. It can be described as the combination of vehiclerouting and inventory management problems, in which a supplier has to deliver products to a number of geographically dispersed customers, subject to side constraints. It provides integrated logistics solutions by simultaneously optimizing inventory management, vehicle routing, and delivery scheduling. Some exact algorithms and several powerful metaheuristic and matheuristic approaches have been developed for this class of problems, especially in recent years. The purpose of this article is to provide a comprehensive review of this literature, based on a new classification of the problem. We categorize IRPs with respect to their structural variants and the availability of information on customer demand.","2014","2024-04-22 18:39:49","2024-04-22 18:39:49","2024-04-22","1-19","","1","48","","","","","","","","","","","","","","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K68P29D5","journalArticle","2011","Euchi, J; Chabchoub, H","Hybrid metaheuristics for the profitable arc tour problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/23412009","[The profitable arc tour problem is a variant in the vehicle routing problems. It is included in the family of the vehicle routing with profit problems in which a set of vehicle tours are constructed. The objective is to find a set of cycles in the vehicle tours that maximize the collection of profits minus travel costs, subject to constraints limiting the length of cycles that profit is available on arcs. To solve this variant we adopted two metaheuristics based on adaptive memory. We show that our algorithms provide good results in terms of solution quality and running times.]","2011","2024-04-22 18:40:05","2024-04-22 18:40:05","2024-04-22","2013-2022","","11","62","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7ADFSLN","journalArticle","2022","Cosma, Ovidiu; Pop, Petrică C.; Sitar, Corina Pop","A two-level based genetic algorithm for solving the soft-clustered vehicle routing problem","Carpathian Journal of Mathematics","","15842851, 18434401","","https://www.jstor.org/stable/27082123","[The soft-clustered vehicle routing problem (Soft-CluVRP) is a relaxation of the clustered vehicle routing problem (CluVRP), which in turn is a variant of the generalized vehicle routing problem (GVRP). The aim of the Soft-CluVRP is to look for a minimum cost group of routes starting and ending at a given depot to a set of customers partitioned into a priori defined, mutually exclusive and exhaustive clusters, satisfying the capacity constraints of the vehicles and with the supplementary property that all the customers from the same cluster have to be supplied by the same vehicle. The considered optimization problem is NP-hard, that is why we proposed a two-level based genetic algorithm in order to solve it. The computational results reported on a set of existing benchmark instances from the litErature, prove that our novel solution approach provides high-quality solutions within acceptable running times.]","2022","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","117-128","","1","38","","","","","","","","","","","","","JSTOR","","","","Publisher: Sinus Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62NLTSYT","journalArticle","2005","J. Crispim; J. Brandão","Metaheuristics Applied to Mixed and Simultaneous Extensions of Vehicle Routing Problems with Backhauls","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4102082","[Metaheuristics are a class of approximate methods designed to solve hard combinatorial optimization problems arising within various different areas. The importance of metaheuristics results from their ability to continue the search beyond a local optimum so that near-optimal or optimal solutions are efficiently found. In order to solve the backhauling problem associated with mixed and simultaneous delivery and pick-ups, this paper presents a hybrid algorithm which is comprised of the two metaheuristics of tabu search and variable neighbourhood descent. The primary challenge associated with backhauling consists of creating routes in which vehicles are not only required to deliver goods, but also to perform pick-ups at customer locations. The problems associated with these two categories of problems, however, have received little attention in the literature to date. A set of examples taken from the literature with Euclidean cost matrices are presented. Finally, some numerical results are illustrated to show the effectiveness of the proposed approach.]","2005","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","1296-1302","","11","56","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DABXQLBP","journalArticle","1998","Rego, César","A Subpath Ejection Method for the Vehicle Routing Problem","Management Science","","00251909, 15265501","","http://www.jstor.org/stable/2634754","[Generically, ejection chains are methods conceived to allow solution transformations to be efficiently carried out by modifying a variable number of their components at each step of a local search algorithm. We consider a subpath ejection chain method for the vehicle routing problem (VRP) under capacity and route length restrictions. The method undertakes the identification of a substructure named the flower reference structure which, besides coordinating moves during an ejection chain construction, allows the creation of neighborhood structures with interesting combinatorial characteristics. Specifically, we base the method on a fundamental property of creating alternating paths and cycles during an ejection chain construction. A new algorithm based on a Tabu search framework is proposed, and computational results on a set of academic and real-world problems indicate that the algorithm may be a good alternative to the best heuristic algorithms for the VRP.]","1998","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","1447-1459","","10","44","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MB4QQ2TU","journalArticle","2005","Fu, Z.; Eglese, R.; Li, L. Y. O.","A New Tabu Search Heuristic for the Open Vehicle Routing Problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4102125","[In this paper, another version of the vehicle routing problem (VRP)�the open vehicle routing problem (OVRP) is studied, in which the vehicles are not required to return to the depot, but if they do, it must be by revisiting the customers assigned to them in the reverse order. By exploiting the special structure of this type of problem, we present a new tabu search heuristic for finding the routes that minimize two objectives while satisfying three constraints. The computational results are provided and compared with two other methods in the literature.]","2005","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","267-274","","3","56","","","","","","","","","","","","","JSTOR","","","","Publisher: [Operational Research Society, Palgrave Macmillan Journals]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXQQ592L","journalArticle","2008","Alabas-Uslu, C.","A Self-Tuning Heuristic for a Multi-Objective Vehicle Routing Problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/20202159","[In this study, a heuristic free from parameter tuning is introduced to solve the vehicle routing problem (VRP) with two conflicting objectives. The problem which has been presented is the designing of optimal routes: minimizing both the number of vehicles and the maximum route length. This problem, even in the case of its single objective form, is NP-hard. The proposed self-tuning heuristic (STH) is based on local search and has two parameters which are updated dynamically throughout the search process. The most important advantage of the algorithm is the application convenience for the end-users. STH is tested on the instances of a multi-objective problem in school bus routing and classical vehicle routing. Computational experiments, when compared with the prior approaches proposed for the multi-objective routing of school buses problem, confirm the effectiveness of STH. STH also finds high-quality solutions for multi-objective VRPs.]","2008","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","988-996","","7","59","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6GZ68SQI","journalArticle","2007","T. Bektaş; Seda Elmastaş","Solving School Bus Routing Problems through Integer Programming","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4622856","[In this paper, an exact solution approach is described for solving a real-life school bus routing problem (SBRP) for transporting the students of an elementary school throughout central Ankara, Turkey. The problem is modelled as a capacitated and distance constrained open vehicle routing problem and an associated integer linear program is presented. The integer program borrows some well-known inequalities from the vehicle routing problem, which are also shown to be valid for the SBRP under consideration. The optimal solution of the problem is computed using the proposed formulation, resulting in a saving of up to 28.6% in total travelling cost as compared to the current implementation.]","2007","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","1599-1604","","12","58","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HWHZUPFI","journalArticle","2010","Coene, S; Arnout, A; Spieksma, FCR","On a periodic vehicle routing problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/40926103","[This paper deals with a study on a variant of the Periodic Vehicle Routing Problem (PVRP). As in the traditional Vehicle Routing Problem, customer locations each with a certain daily demand are given, as well as a set of capacitated vehicles. In addition, the PVRP has a horizon, say T days, and there is a frequency for each customer stating how often within this T-day period this customer must be visited. A solution to the PVRP consists of T sets of routes that jointly satisfy the demand constraints and the frequency constraints. The objective is to minimize the sum of the costs of all routes over the planning horizon. We develop different algorithms solving the instances of the case studied. Using these algorithms we are able to realize considerable cost reductions compared to the current situation.]","2010","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","1719-1728","","12","61","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYXA678K","journalArticle","2007","P. P. Repoussis; Tarantilis, C. D.; Ioannou, G.","The Open Vehicle Routing Problem with Time Windows","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4622703","[In this paper, we consider the open vehicle routing problem with time windows (OVRPTW). The OVRPTW seeks to find a set of non-depot returning vehicle routes, for a fleet of capacitated vehicles, to satisfy customers' requirements, within fixed time intervals that represent the earliest and latest times during the day that customers' service can take place. We formulate a comprehensive mathematical model to capture all aspects of the problem, and incorporate in the model all critical practical concerns. The model is solved using a greedy look-ahead route construction heuristic algorithm, which utilizes time windows related information via composite customer selection and route-insertion criteria. These criteria exploit the interrelationships between customers, introduced by time windows, that dictate the sequence in which vehicles must visit customers. Computational results on a set of benchmark problems from the literature provide very good results and indicate the applicability of the methodology in real-life routing applications.]","2007","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","355-367","","3","58","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NTA2ALQ4","journalArticle","2005","Eglese, R. W.; Mercer, A.; B. Sohrabi","The Grocery Superstore Vehicle Scheduling Problem","The Journal of the Operational Research Society","","01605682, 14769360","","http://www.jstor.org/stable/4102061","[Scheduling the deliveries from a regional distribution centre (RDC) to large stores of a major retailer of fast moving consumer goods includes every possible vehicle routeing complexity. Usual constraints, like the size of the vehicle and the length of the driving day, apply. More importantly, loading feasibility is a major factor, with frozen goods being at the front, produce and perishable products in the middle, and groceries at the tail of the rear end loading vehicle. Moreover, these three product types have different time windows, determined store by store. Items like medium movers and alcoholic drinks may only be stocked at particular hub depots, from where they must be collected and then delivered to the retail outlets. Collections of salvage are made from the stores and goods from suppliers are backhauled to an RDC, which may not be the vehicle base. Then there may be trunking between RDCs. In this case study, deliveries and collections by vehicles at an RDC are presently scheduled by updating daily a basic plan prepared every 6 months, using the skills of an experienced distribution professional. A simulated annealing-based algorithm has been developed to speed up the process by circumventing the need for the skeletal schedule. In the application tested, the solution produced by the algorithm requires the same number of vehicles as actually used, although the total delivery time is slightly longer. Further improvements, particularly in the quality of the initial solution, may be possible by exploiting the problem structure in recognizable ways.]","2005","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","902-911","","8","56","","","","","","","","","","","","","JSTOR","","","","Publisher: Palgrave Macmillan Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77S6S4WI","journalArticle","2006","Cordeau, Jean-François","A Branch-and-Cut Algorithm for the Dial-a-Ride Problem","Operations Research","","0030364X, 15265463","","http://www.jstor.org/stable/25146992","[In the dial-a-ride problem, users formulate requests for transportation from a specific origin to a specific destination. Transportation is carried out by vehicles providing a shared service. The problem consists of designing a set of minimum-cost vehicle routes satisfying capacity, duration, time window, pairing, precedence, and ride-time constraints. This paper introduces a mixed-integer programming formulation of the problem and a branch-and-cut algorithm. The algorithm uses new valid inequalities for the dial-a-ride problem as well as known valid inequalities for the traveling salesman, the vehicle routing, and the pick-up and delivery problems. Computational experiments performed on randomly generated instances show that the proposed approach can be used to solve small to medium-size instances.]","2006","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","573-586","","3","54","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QR4CHGFZ","journalArticle","2010","Sungur, Ilgaz; Ren, Yingtao; Ordóñez, Fernando; Dessouky, Maged; Zhong, Hongsheng","A Model and Algorithm for the Courier Delivery Problem with Uncertainty","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25769491","[We consider the courier delivery problem (CDP), a variant of the vehicle routing problem with time windows (VRPTW) in which customers appear probabilistically and their service times are uncertain. We use scenario-based stochastic programming with recourse to model the uncertainty in customers and robust optimization for the uncertainty in service times. Our proposed model generates a master plan and daily schedules by maximizing the coverage of customers and the similarity of routes in each scenario, while minimizing the total time spent by the couriers and the total earliness and lateness penalty. To solve large-scale problem instances, we develop an insertion-based solution heuristic, called master and daily scheduler (MADS), and a tabu search improvement procedure. The computational results show that our heuristic improves the similarity of routes and the lateness penalty at the expense of increased total time spent when compared to a solution of independently scheduling each day. Our experimental results also show improvements over current industry practice on two real-world data sets.]","2010","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","193-205","","2","44","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEZITNJL","journalArticle","2008","Ohlmann, Jeffrey W.; Fry, Michael J.; Thomas, Barrett W.","Route Design for Lean Production Systems","Transportation Science","","00411655, 15265447","","http://www.jstor.org/stable/25769408","[We consider the problem of routing a fleet of vehicles to pick up components from a network of suppliers and to deliver them to a fixed depot in a lean production system. The pursuit of low work-in-process inventory and production smoothing throughout the system introduces complicating side constraints, creating an enriched case of the vehicle routing problem with time windows and split deliveries. We present a two-phase routing and scheduling approach to address this problem. The routing phase consists of a nested tabu search heuristic that iterates between determining the suppliers' visit frequencies and developing vehicle routes. Given a routing plan, the scheduling phase determines the timing of supplier visits using a binary integer program designed to promote production leveling. Through computational testing on real-world data sets, we compare our solutions to those in the literature and those used by practitioners in the industry.]","2008","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","352-370","","3","42","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RILKS465","journalArticle","2013","Brown, Gerald G.; Carlyle, W. Matthew; Dell, Robert F.; Brau, John W.","Optimizing Intratheater Military Airlift in Iraq and Afghanistan","Military Operations Research","","10825983, 21632758","","http://www.jstor.org/stable/24838479","[ABSTRACTThe Air Tasking and Efficiency Model (ATEM) has been used since 2006. Its development was motivated by an urgent need to plan and evaluate intratheater airlift of passengers and palletized freight for Operation Iraqi Freedom in Iraq and Operation Enduring Freedom in Afghanistan. ATEM plans routes and aircraft configurations (capacity of passenger seats and pallet positions) for a heterogeneous fleet of aircraft flying between multiple airfields. ATEM respects limits on crew duty periods, times and abilities of each airfield to handle and fuel each aircraft type, and aircraft speed and carrying capacity. Initially, ATEM advised improving daily and weekly route ensembles, conveying more passengers and pallets and using fewer aircraft than prior manually generated solutions. This early use reduced the required number of ground convoys and thereby exposure to improvised explosive devices. Later, ATEM advised where to advantageously move aircraft to new home airfields, how to shift aircraft between theaters, and when to bring aircraft home from war.]","2013","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","35-52","","3","18","","","","","","","","","","","","","JSTOR","","","","Publisher: Military Operations Research Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EA4QYWYG","journalArticle","1999","Xu, Jiefeng; Chiu, Steve Y.; Glover, Fred","Optimizing a Ring-Based Private Line Telecommunication Network Using Tabu Search","Management Science","","00251909, 15265501","","http://www.jstor.org/stable/2634881","[One of the private line network design problems in the telecommunications industry is to interconnect a set of customer locations through a ring of end offices so as to minimize the total tariff cost and provide reliability. We develop a Tabu Search method for the problem that incorporates long term memory, probabilistic move selections, hierarchical move evaluation, candidate list strategies and an elite solution recovery strategy. Computational results for test data show that the Tabu Search heuristic finds optimal solutions for all test problems that can be solved exactly by a branch-and-cut algorithm, while running about three orders of magnitude faster than the exact algorithm. In addition, for larger size problems that cannot be solved exactly, the tabu search algorithm outperforms the best local search heuristic currently available. The performance gap favoring Tabu Search increases significantly for more difficult problem instances.]","1999","2024-04-22 18:40:06","2024-04-22 18:40:06","2024-04-22","330-345","","3","45","","","","","","","","","","","","","JSTOR","","","","Publisher: INFORMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
