"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"U2BXKCK9","journalArticle","2016","Stodola, P; Mazal, J","Applying the ant colony optimisation algorithm to the capacitated multi-depot vehicle routing problem","INTERNATIONAL JOURNAL OF BIO-INSPIRED COMPUTATION","","1758-0366","10.1504/IJBIC.2016.10000256","","The multi-depot vehicle routing problem (MDVRP) is an extension of a classic vehicle routing problem (VRP). There are many heuristic and metaheuristic algorithms (e.g., tabu search, simulated annealing, genetic algorithms) as this is an NP-hard problem and, therefore, exact methods are not feasible for more complex problems. Another possibility is to adapt the ant colony optimisation (ACO) algorithm to this problem. This article presents an original solution of authors to the MDVRP problem via ACO algorithm. The first part deals with the algorithm including its principles and parameters. Then several examples and experiments are shown.","2016","2024-04-22 16:49:33","2024-04-22 16:49:33","","228-233","","4","8","","","","","","","","","","","","","","WOS:000391027600005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NAFA8QQ2","journalArticle","2023","Zahedi, F; Kia, H; Khalilzadeh, M","A hybrid metaheuristic approach for solving a bi-objective capacitated electric vehicle routing problem with time windows and partial recharging","JOURNAL OF ADVANCES IN MANAGEMENT RESEARCH","","0972-7981","10.1108/JAMR-01-2023-0007","","Purpose - The vehicle routing problem (VRP) has been widely investigated during last decades to reduce logistics costs and improve service level. In addition, many researchers have realized the importance of green logistic system design in decreasing environmental pollution and achieving sustainable development. Design/methodology/approach - In this paper, a bi-objective mathematical model is developed for the capacitated electric VRP with time windows and partial recharge. The first objective deals with minimizing the route to reduce the costs related to vehicles, while the second objective minimizes the delay of arrival vehicles to depots based on the soft time window. A hybrid metaheuristic algorithm including non-dominated sorting genetic algorithm (NSGA-II) and teaching-learning-based optimization (TLBO), called NSGA-II-TLBO, is proposed for solving this problem. The Taguchi method is used to adjust the parameters of algorithms. Several numerical instances in different sizes are solved and the performance of the proposed algorithm is compared to NSGA-II and multi-objective simulated annealing (MOSA) as two well-known algorithms based on the five indexes including time, mean ideal distance (MID), diversity, spacing and the Rate of Achievement to two objectives Simultaneously (RAS). Findings - The results demonstrate that the hybrid algorithm outperforms terms of spacing and RAS indexes with p-value <0.04. However, MOSA and NSGA-II algorithms have better performance in terms of central processing unit (CPU) time index. In addition, there is no meaningful difference between the algorithms in terms of MID and diversity indexes. Finally, the impacts of changing the parameters of the model on the results are investigated by performing sensitivity analysis. Originality/value - In this research, an environment-friendly transportation system is addressed by presenting a bi-objective mathematical model for the routing problem of an electric capacitated vehicle considering the time windows with the possibility of recharging.","2023-10-10","2024-04-22 16:49:33","2024-04-22 16:49:33","","695-729","","4","20","","","","","","","","","","","","","","WOS:000984772600001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QHX3I4M","journalArticle","2023","Fajemisin, AO; Prestwich, SD; Climent, L","Cutting uncertain stock and vehicle routing in a sustainability forestry harvesting problem","TOP","","1134-5764","10.1007/s11750-022-00623-7","","Sustainable forest management is concerned with the management of forests according to the principles of sustainable development. As a contribution to the field, this paper combines the Vehicle Routing Problem (VRP) (in which the vehicles are harvesters) with the Multiple Stock Size Cutting Stock Problem under uncertainty (in which the stock is logs). We present an Integer Linear Program that dynamically combines the cutting of the uncertain stock with vehicle routing, and uses it to address real-life problems. In experiments on real data from the forestry harvesting industry, we show that it outperforms a commonly used metaheuristic algorithm.","2023-04","2024-04-22 16:49:33","2024-04-22 16:49:33","","139-164","","1","31","","","","","","","","","","","","","","WOS:000767916700001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQ5SH5XH","journalArticle","2023","Gkiotsalitis, K; Nikolopoulou, A","The multi-vehicle dial-a-ride problem with interchange and perceived passenger travel times","TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES","","0968-090X","10.1016/j.trc.2023.104353","","The Dial-a-Ride Problem (DARP) introduced in the early 1980s is the NP-Hard optimization problem of developing the most cost-efficient vehicle schedules for a number of available vehicles that have to start from a depot, pick up and deliver a set of passengers, and return back to the same depot. DARP has been used in many modern applications, including the scheduling of demand-responsive transit and car pooling. This study departs from the original definition of DARP and it extends it by considering an interchange point where vehicles can exchange their picked-up passengers with other vehicles in order to shorten their delivery routes and reduce their running times. In addition to that, this study introduces the concept of generalized passenger travel times in the DARP formulation which translates the increased in vehicle crowdedness to increased perceived passenger travel times. This addresses a key issue because the perceived in-vehicle travel times of passengers might increase when the vehicle becomes more crowded (i.e., passengers might feel that their travel time is higher when they are not able to find a seat or they are too close to each other increasing the risk of virus transmission or accidents). Given these considerations, this study introduces the Dial-a-Ride Problem with interchange and perceived travel times (DARPi) and models it as a nonlinear programming problem. DARPi is then reformulated to a MILP with the use of linearizations and its search space is tightened with the addition of valid inequalities that are employed when solving the problem to global optimality with Branch-and-Cut. For large problem instances, this study introduces a tabu search-based metaheuristic and performs experiments in benchmark instances used in past literature demonstrating the computation times and solution stability of our approach. The effect of the perceived passenger travel times to the vehicle running costs is also explored in extensive numerical experiments.","2023-11","2024-04-22 16:49:33","2024-04-22 16:49:33","","","","","156","","","","","","","","","","","","","","WOS:001081774900001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CAAIYTGS","journalArticle","2017","Teimoury, E; Amiri, SOH; Ketabchi, F","Incorporating Vehicle Routing, Location and Supplier Selection Problems for Reducing Pollutants Emission","INDUSTRIAL ENGINEERING AND MANAGEMENT SYSTEMS","","1598-7248","10.7232/iems.2017.16.4.574","","Vehicle routing, location and supplier selection problems are the most practical and challenging problems of the supply chain management. The particular attention to these problems is due to their high practicality in real world and the difficulty of solving. Therefore, the present paper attempts to offer a combined model of vehicle routing, location and supplier selection problems with more compatibility with the real-world problems. Moreover, the proposed model will attempt to reduce the fuel consumption rate (FCR) of vehicles and pollutant emissions simultaneously. Because the problem is NP-hard, meta-heuristic algorithms including simulated annealing (SA), Tabu search algorithm (TS), bat algorithm (BA) and variable neighborhood search algorithm based on simulated annealing (VNS-SA) are used for solving the large dimensions of the problem. For smaller dimensions of the problem, several numerical examples are generated and solved by GAMS Software and meta-heuristic algorithms of SA, TS, BA, and VNS-SA. Then, the results are compared for verification of the solution methods' efficiency. In the rest of the paper, a real example is offered as an example of real-world problems and solved by metaheuristic algorithms. More clearly, the core problem consists of assigning producers to distribution centers, vehicle routing and service of distribution centers to clients in a supply chain of natural honey.","2017-12","2024-04-22 16:49:33","2024-04-22 16:49:33","","574-589","","4","16","","","","","","","","","","","","","","WOS:000423328400015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZXLNSLF","journalArticle","2021","Anderluh, A; Nolz, PC; Hemmelmayr, VC; Crainic, TG","Multi-objective optimization of a two-echelon vehicle routing problem with vehicle synchronization and 'grey zone' customers arising in urban logistics","EUROPEAN JOURNAL OF OPERATIONAL RESEARCH","","0377-2217","10.1016/j.ejor.2019.07.049","","We present a multi-ob'jective two-echelon vehicle routing problem with vehicle synchronization and 'grey zone' customers arising in the context of urban freight deliveries. Inner-city center deliveries are performed by small vehicles due to access restrictions, while deliveries outside this area are carried out by conventional vehicles for economic reasons. Goods are transferred from the first to the second echelon by synchronized meetings between vehicles of the respective echelons. We investigate the assignment of customers to vehicles, i.e., to the first or second echelon, within a so-called 'grey zone' on the border of the inner city and the area around it. While doing this, the economic objective as well as negative external effects of transport, such as emissions and disturbance (negative impact on citizens due to noise and congestion), are taken into account to include objectives of companies as well as of citizens and municipal authorities. Our metaheuristic - a large neighborhood search embedded in a heuristic rectangle/cuboid splitting - addresses this problem efficiently. We investigate the impact of the free assignment of part of the customers ('grey zone') to echelons and of three different city layouts on the solution. Computational results show that the impact of a 'grey zone' and thus the assignment of these customers to echelons depend significantly on the layout of a city. Potentially pareto-optimal solutions for two and three objectives are illustrated to efficiently support decision makers in sustainable city logistics planning processes. (C) 2019 The Authors. Published by Elsevier B.V.","2021-03-16","2024-04-22 16:49:33","2024-04-22 16:49:33","","940-958","","3","289","","","","","","","","","","","","","","WOS:000596436100011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ADUZBYDJ","journalArticle","2022","Sarbijan, MS; Behnamian, J","Multi-fleet feeder vehicle routing problem using hybrid metaheuristic","COMPUTERS & OPERATIONS RESEARCH","","0305-0548","10.1016/j.cor.2022.105696","","In this paper, the Multi-fleet feeder vehicle routing problem (Multi-Fleet FVRP) has been considered. In this problem, trucks and motorcycles have left the depot and served customers. After running out of inventory, at the joint nodes with the trucks, the motorcycles have been reloaded as many as the customers need and finally, returned to the depot. After modeling this problem as a mixed-integer linear programming model, a particle swarm optimization algorithm, as well as a hybrid of particle swarm optimization-simulated annealing (PSO-SA) algorithm, is also proposed. The PSO-SA algorithm employs both PSO and SA sequentially and combines the advantages of PSO's good exploration capability and SA's good local search properties. Extensive comparisons have been made to evaluate the performance of the mathematical model and the proposed algorithms using two data groups. The results of small-size instances showed that the outputs of the PSO and PSO-SA algorithms are close to the outputs of the GAMS. Furthermore, these algorithms compared to the ant colony optimization (ACO) and variable neighborhood search (VNS) algorithms in terms of objective function value and runtime have satisfactory results for both data groups. In large-size instances, after tuning the parameters of the hybrid algorithm with the Taguchi method, the results of the proposed algorithm are compared with the PSO, ACO and VNS algorithms. The results and statistical analysis show that the PSO and VNS algorithms have better performance compared to the PSO-SA and ACO algorithms in terms of solution quality. Also, according to the average runtime, the performance of the algorithm PSO-SA is more efficient than that of other algorithms. In general, it can be concluded that the hybrid algorithm has better performance with respect to both time and solution quality criteria.","2022-05","2024-04-22 16:49:33","2024-04-22 16:49:33","","","","","141","","","","","","","","","","","","","","WOS:000762974200013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESPW7CQR","journalArticle","2024","Rodrigo, S; Kosgoda, D; Fernando, WM; Nielsen, P; Thibbotuwawa, A","OPTIMIZING FRESH-CUT FLOWER DISTRIBUTION USING THE VEHICLE ROUTING PROBLEM FOR PERISHABLE GOODS","LOGFORUM","","1895-2038","10.17270/J.LOG.001008","","Background: Achieving optimization in complex distribution operations necessitates significant attention to the distinctive operating procedures and features of various distribution systems. One particularly challenging distribution operation is the transportation of fresh -cut flowers. This process demands that a required quality be maintained at every stage, spanning from the flower growers, wholesalers, and retailers to the end customer. Failure to uphold the required level of freshness can lead to adverse outcomes such as decreased profits, customer attrition, and a tarnished reputation. To investigate this complex distribution process, fresh flower distribution was studied using data from a reputed floral company in Sri Lanka with the aim of finding the optimal set of routes for the distribution of fresh -cut flowers. Methods: Vehicle Routing Problem (VRP) variants were employed and the 'Capacitated Vehicle Routing Problem with Time Windows for Perishable Goods with Single Depot' (CVRPTWfPGSD) was introduced. A hybrid method combining both heuristics and metaheuristics was selected as the methodology by considering several factors such as complexity, solution type, and execution time. The initial solution construction phase adopted the Path Cheapest Arc (PCA) heuristic. To further improve solution quality, the Guided Local Search (GLS) metaheuristic was applied. Results: This CVRPTWfPGSD model is validated for real -world scenarios, as it does not violate the maximum allowable perishability time provided for each vehicle. Three experiments were conducted by varying the vehicle fleet to measure the applicability of the model under different circumstances to decide on a better vehicle combination while minimizing total distribution time. Based on this analysis, it can be concluded that the composition of the vehicle fleet has a substantial influence on freshness levels and distribution times. Conclusions: Optimizing the distribution of fresh -cut flowers using VRP assists in reducing spoilage and waste by ensuring that flowers are transported under the best possible conditions. The application of this model holds immense value for floral companies as it offers assistance when planning their distribution network. Specifically, it can assist in identifying optimal routes that maximize freshness with minimum distribution time and an optimal set of vehicles.","2024","2024-04-22 16:49:33","2024-04-22 16:49:33","","23-37","","1","20","","","","","","","","","","","","","","WOS:001197245000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPEZGB95","journalArticle","2007","Marinakis, Y; Migdalas, A; Pardalos, PM","A new bilevel formulation for the Vehicle Routing Problem and a solution method using a genetic algorithm","JOURNAL OF GLOBAL OPTIMIZATION","","0925-5001","10.1007/s10898-006-9094-0","","The Vehicle Routing Problem (VRP) is one of the most well studied problems in operations research, both in real life problems and for scientific research purposes. During the last 50 years a number of different formulations have been proposed, together with an even greater number of algorithms for the solution of the problem. In this paper, the VRP is formulated as a problem of two decision levels. In the first level, the decision maker assigns customers to the vehicles checking the feasibility of the constructed routes (vehicle capacity constraints) and without taking into account the sequence by which the vehicles will visit the customers. In the second level, the decision maker finds the optimal routes of these assignments. The decision maker of the first level, once the cost of each routing has been calculated in the second level, estimates which assignment is the better one to choose. Based on this formulation, a bilevel genetic algorithm is proposed. In the first level of the proposed algorithm, a genetic algorithm is used for calculating the population of the most promising assignments of customers to vehicles. In the second level of the proposed algorithm, a Traveling Salesman Problem (TSP) is solved, independently for each member of the population and for each assignment to vehicles. The algorithm was tested on two sets of benchmark instances and gave very satisfactory results. In both sets of instances the average quality is less than 1%. More specifically in the set with the 14 classic instances proposed by Christofides, the quality is 0.479% and in the second set with the 20 large scale vehicle routing problems, the quality is 0.826%. The algorithm is ranked in the tenth place among the 36 most known and effective algorithms in the literature for the first set of instances and in the sixth place among the 16 algorithms for the second set of instances. The computational time of the algorithm is decreased significantly compared to other heuristic and metaheuristic algorithms due to the fact that the Expanding Neighborhood Search Strategy is used.","2007-08","2024-04-22 16:49:33","2024-04-22 16:49:33","","555-580","","4","38","","","","","","","","","","","","","","WOS:000247471100004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UKFKC47","journalArticle","2008","Zäpfel, G; Bögl, M","Multi-period vehicle routing and crew scheduling with outsourcing options","INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS","","0925-5273","10.1016/j.ijpe.2007.11.011","","The planning problems confronting logistics service providers frequently involve complex decisions. Motivated by a real-life case study, this paper considers short-range weekly planning on the part of postal companies that must decide about pickup tours and delivery tours for fluctuating volume (number of shipments), with time windows for the demand points, in consideration of variable vehicle capacities and personnel planning, and including outsourcing decisions for tours and drivers. This problem can be formulated as a model of combined tour and personnel planning. However, because a real formulation of the problem involves hundreds of millions of variables and numerous constraints, in practice only heuristic solutions prove relevant. This paper proposes a hybrid metaheuristic combined with a construction heuristic that-as computer simulations have demonstrated-are suitable for practice. (C) 2008 Elsevier B.V. All rights reserved.","2008-06","2024-04-22 16:49:33","2024-04-22 16:49:33","","980-996","","2","113","","","","","","","","","","","","","","WOS:000256933200037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNBVP3E8","journalArticle","2019","Goeke, D; Gschwind, T; Schneider, M","Upper and lower bounds for the vehicle-routing problem with private fleet and common carrier","DISCRETE APPLIED MATHEMATICS","","0166-218X","10.1016/j.dam.2018.10.015","","The vehicle-routing problem with private fleet and common carrier (VRPPC) extends the capacitated VRP by considering the option of outsourcing customers to subcontractors at a customer-dependent cost instead of serving them with the private fleet. The VRPPC has important applications in small package shipping and manufacturing, but despite its relevance, no exact solution approach has been introduced so far. We propose a branch price-and-cut algorithm that is able to solve small to medium-sized instances and provides tight lower bounds for larger instances from the literature. In addition, we develop a large neighborhood search that shows a decent solution quality and competitive run-times compared to the state-of-the-art on instances with homogeneous as well as heterogeneous vehicle fleet. In addition, several new best known solutions are found. (C) 2018 Elsevier B.V. All rights reserved.","2019-07-15","2024-04-22 16:49:33","2024-04-22 16:49:33","","43-61","","","264","","","","","","","","","","","","","","WOS:000473372300005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RMWZJT8P","journalArticle","2021","Bansal, S; Wadhawan, S","A Hybrid of Sine Cosine and Particle Swarm Optimization (HSPS) for Solving Heterogeneous Fixed Fleet Vehicle Routing Problem","INTERNATIONAL JOURNAL OF APPLIED METAHEURISTIC COMPUTING","","1947-8283","10.4018/IJAMC.2021010103","","Heterogeneous fixed fleet vehicle routing problem is a real-life variant of classical VRP, which is a well-established NP-hard optimization problem. In this paper, a hybrid approach based on sine cosine algorithm and particle swarm optimization, namely HSPS, is proposed to solve heterogeneous vehicle routing problem. This hybridization incorporates the strength of both the algorithms for solving this variant. It works in two stages. In first stage, sine cosine algorithm is used to examine the unexplored solution space, and then in next stage, particle swarm optimization is used to exploit the search space. The proposed algorithm has been tested and compared with other algorithms on several benchmark instances. The numerical and statistical results demonstrate that the proposed hybrid is competitive with other existing hybrid algorithms in solving benchmarks with faster convergence rate.","2021-01","2024-04-22 16:49:33","2024-04-22 16:49:33","","41-65","","1","12","","","","","","","","","","","","","","WOS:000596761900003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBVPX5TX","journalArticle","2019","Atasagun, GC; Karaoglan, I","A mathematical model for the time dependent vehicle routing problem with simultaneous pick-up and delivery","JOURNAL OF THE FACULTY OF ENGINEERING AND ARCHITECTURE OF GAZI UNIVERSITY","","1300-1884","10.17341/gazimmfd.571515","","In this study, the Time Dependent Vehicle Routing Problem (TDVRP) and the Vehicle Routing Problem with Pick-up and Delivery (VRPPD) are considered simultaneously. This problem, which is called as the Time-Dependent Vehicle Routing Problem with Simultaneous Pick-up and Delivery (TD_VRP_SPD) and has not been considered in the literature, is described for the first time and a mathematical model is proposed for the solution of the problem. The proposed model has a linear structure that provides the ""first-in-first-out"" (FIFO) feature and uses the time-dependent speed function. Experimental studies of the proposed mathematical model are performed on well-known test problems of the literature and the results are interpreted. Performance of the model evaluated computation time and percentage deviations to optimal.","2019","2024-04-22 16:49:33","2024-04-22 16:49:33","","1743-1755","","4","34","","","","","","","","","","","","","","WOS:000472481600006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGW8P4SC","journalArticle","2016","Masmoudi, MA; Hosny, M; Braekers, K; Dammak, A","Three effective metaheuristics to solve the multi-depot multi-trip heterogeneous dial-a-ride problem","TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW","","1366-5545","10.1016/j.tre.2016.10.002","","The Heterogeneous Dial-a-Ride Problem (HDARP) is an important problem in reduced mobility transportation. Recently, several extensions have been proposed towards more realistic applications of the problem. In this paper, a new variant called the Multi-Depot Multi-Trip Heterogeneous Dial-a-Ride Problem (MD-MT-HDARP) is considered. A mathematical programming formulation and three metaheuristics are proposed: an improved Adaptive Large Neighborhood Search (ALNS), Hybrid Bees Algorithm with Simulated Annealing (BA-SA), and Hybrid Bees Algorithm with Deterministic Annealing (BA-DA). Extensive experiments show the effectiveness of the proposed algorithms for solving the underlying problem. In addition, they are competitive to the current state-of-the-art algorithm on the MD-HDARP. (C) 2016 Elsevier Ltd. All rights reserved.","2016-12","2024-04-22 16:49:33","2024-04-22 16:49:33","","60-80","","","96","","","","","","","","","","","","","","WOS:000389091900004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIGPNWEN","journalArticle","2014","MirHassani, SA; Saadati, Z","A reactive adaptive memory metaheuristic for solving HFFVRP","PRODUCTION AND MANUFACTURING RESEARCH-AN OPEN ACCESS JOURNAL","","2169-3277","10.1080/21693277.2014.955215","","Product distribution is one of the most important problems in supply chain management. The heterogeneous fixed fleet vehicle routing problem (HFFVRP) is a variant of VRP that aims to determine the routes for a fleet of vehicles while satisfying demand and minimizing cost. The fleet composition is fixed and it consists of various types of vehicles. These vehicles differ according to their variable cost. In this paper, a reactive adaptive memory metaheuristic was developed which made use of the Tabu Search as an improvement procedure (ReAMTS) in order to solve the HFFVRP. The method was implemented and evaluated on two sets of test problems, which are used in the literature. In addition, its performance was compared with an exact method and a set of tractable instances. The computational results demonstrated high-quality results within a reasonable time.","2014","2024-04-22 16:49:33","2024-04-22 16:49:33","","805-830","","1","2","","","","","","","","","","","","","","WOS:000218762700048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KGM44QH","journalArticle","2020","Dong, H; Takada, Y; Wu, W; Yagiura, M","A heuristic algorithm for the periodic vehicle routing problem with flexible delivery dates","JOURNAL OF ADVANCED MECHANICAL DESIGN SYSTEMS AND MANUFACTURING","","1881-3054","10.1299/jamdsm.2020jamdsm0073","","The periodic vehicle routing problem (PVRP) is a generalization of the vehicle routing problem (VRP) to a planning period of more than one day. A fleet of vehicles needs to deliver goods periodically to each customer so that the delivery dates meet the request of the customer. This paper introduces a new model of PVRP, the periodic vehicle routing problem with flexible delivery dates, which covers a wider range of applications and is able to answer more diverse customer requirements. We propose an algorithm based on iterated local search (ILS), which is a metaheuristic approach that involves an iterative application of a local search algorithm and the use of perturbation as a diversification mechanism. Computational results show that our proposed method performed competitively in solving the standard PVRP. Moreover, we confirm that our new model can reduce the cost for more general instances.","2020","2024-04-22 16:49:33","2024-04-22 16:49:33","","","","5","14","","","","","","","","","","","","","","WOS:000545987000009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CP76WFEK","journalArticle","2021","Akbarpour, N; Kia, R; Hajiaghaei-Keshteli, M","A new bi-objective integrated vehicle transportation model considering simultaneous pick-up and split delivery","SCIENTIA IRANICA","","1026-3098","10.24200/sci.2020.52996.2993","","Nowadays, global competition urges companies to more seriously consider the issue of cost reduction and high productivity in business networks. In this context, today, both industrial practitioners and researchers are focusing on the issues underlying the supply chain structure. In order to materialize real-world objectives, this study aims to improve the performance of the supply chain network by considering simultaneous pickup and split delivery, minimizing total costs, and maximizing customer services within a multi-period multi-product production planning. Besides, relevant data of the involved parameters were collected upon investigating a case study of a food industry located north of Iran. Eventually., the proposed mixed-integer linear programming model was addressed using a &constraint method. Finally, related results of this solution were analyzed and compared with those of simple Vehicle Routing Problem (VRP). (C) 2021 Sharif University of Technology. All rights reserved.","2021-11","2024-04-22 16:49:33","2024-04-22 16:49:33","","3569-3588","","6","28","","","","","","","","","","","","","","WOS:000747230100005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XU6TXKCK","journalArticle","2013","Alvim, ACF; Taillard, ÉD","POPMUSIC for the world location-routing problem","EURO JOURNAL ON TRANSPORTATION AND LOGISTICS","","2192-4376","10.1007/s13676-013-0024-2","","POPMUSIC-partial optimization metaheuristic under special intensification conditions-is a template for tackling large problem instances. This template has been shown to be very efficient for various combinatorial problems like p- median, sum of squares clustering, vehicle routing and map labelling. In terms of algorithmic complexity, one of the most complex part of POPMUSIC template is to find an initial solution. This article presents a method for generating an appropriate initial solution to the location-routing problem by producing in O (n(3/2)) an approximate solution to the capacitated p-median problem. The method is tested on LRP instances with millions of entities.","2013-08","2024-04-22 16:49:33","2024-04-22 16:49:33","","231-254","","3","2","","","","","","","","","","","","","","WOS:000218709700002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU8LFS6U","journalArticle","2019","Zhen, L; Li, M; Laporte, G; Wang, WC","A vehicle routing problem arising in unmanned aerial monitoring","COMPUTERS & OPERATIONS RESEARCH","","0305-0548","10.1016/j.cor.2019.01.001","","Unmanned aerial vehicles (UAVs) are widely used to perform monitoring tasks both in the military and civilian areas, and the planning of their routes is critical. This study investigates a routing problem in which UAVs monitor a set of areas with different accuracy requirements. This problem is a variant of the classical vehicle routing problem (VRP), where one must determine not only the order in which to visit a set of nodes located in the plane, but also the height at which to visit them, which impacts the accuracy level and the service time. An integer programming model is formulated to optimize flight routes and minimize the total time needed to complete the monitoring tasks. A tabu search metaheuristic is developed for the problem. Extensive numerical experiments are conducted to assess the efficiency of the heuristic. (C) 2019 Elsevier Ltd. All rights reserved.","2019-05","2024-04-22 16:49:33","2024-04-22 16:49:33","","1-11","","","105","","","","","","","","","","","","","","WOS:000460716300001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZLIKP7W","journalArticle","2020","Li, XH; Shi, XM; Zhao, Y; Liang, HG; Dong, Y","SVND Enhanced Metaheuristic for Plug-In Hybrid Electric Vehicle Routing Problem","APPLIED SCIENCES-BASEL","","2076-3417","10.3390/app10020441","","Plug-in Hybrid Electric Vehicles (PHEVs), as a new type of environmental-friendly low cost transportation, have attracted growing interests for logistics. The path-planning optimization for PHEV has become a major challenge. In fact, PHEV-based routing optimization is a type of hybrid vehicle routing problem (HVRP). Compared with the traditional Traveling Salesman Problem (TSP) and Vehicle Routing Problem (VRP), the PHEV routing problem should consider more constraints, such as time limits, capacity constraints (including fuel tank capacity and battery capacity), electric stations, fuel stations and so forth. In this paper, a Mixed Integer Linear Programming formulation is presented and a novel hybrid metaheuristic approach (HMA_SVND) is proposed. Our method is a combination of memetic algorithm (MA), sequential variable neighborhood descent (SVND) and a revised 2_opt method. Comparative studies show that our proposed method outperformed previous works.","2020-01","2024-04-22 16:49:33","2024-04-22 16:49:33","","","","2","10","","","","","","","","","","","","","","WOS:000522540400017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z6AAHIV5","journalArticle","2017","Gruler, A; Quintero-Araújo, CL; Calvet, L; Juan, AA","Waste collection under uncertainty: a simheuristic based on variable neighbourhood search","EUROPEAN JOURNAL OF INDUSTRIAL ENGINEERING","","1751-5254","10.1504/EJIE.2017.083257","","Ongoing population growth in cities and increasing waste production has made the optimisation of urban waste management a critical task for local governments. Route planning in waste collection can be formulated as an extended version of the well-known vehicle routing problem, for which a wide range of solution methods already exist. Despite the fact that real-life applications are characterised by high uncertainty levels, most works on waste collection assume deterministic inputs. In order to partially close this literature gap, this paper first proposes a competitive metaheuristic algorithm based on a variable neighbourhood search framework for the deterministic waste collection problem. Then, this metaheuristic is extended to a simheuristic algorithm in order to deal with the stochastic problem version. This extension is achieved by integrating simulation into the metaheuristic framework, which also allows a closer risk analysis of the best-found stochastic solutions. Different computational experiments illustrate the potential of our methodology.","2017","2024-04-22 16:50:07","2024-04-22 16:50:07","","228-255","","2","11","","","","","","","","","","","","","","WOS:000397842000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
